Affinity Row ID,Organization Id,Name,Website,Thesis Category (2024),Owners,Status,Total Funding Amount (EUR),Core Sector
27274171,128865081,RippleMatch,ripplematch.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,72640000.0,Enterprise Software
29521511,1695265,Plum.io,plum.io,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,13270000.0,Enterprise Software
29512168,1666720,Pendo,pendo.io,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,425730000.0,Enterprise Software
29259325,280139218,Get Boost,get-boost.co,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Fintech
18074079,260471801,Utmost,utmost.co,1099 Infrastructure,Colin Tobias <colin@sempervirensvc.com>,Not Active,29270000.0,Enterprise Software
28625663,119214889,MākuSafe,makusafe.com,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,19860000.0,Enterprise Software
28325162,268135064,anthym,anthym.life,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
28625679,212193870,glassFROGG,glassfrogg.com,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
28102067,264985092,Lighter,lighter.world,"Wellness (mediation, Fitness, Etc)",Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
19192070,264991079,Collective,hyke.me,Business FP&A,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Fintech
26464973,230866172,Caribou,getcaribou.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Tracking,2310000.0,Fintech
28625667,222066876,Lili,lili.co,Business FP&A,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,75450000.0,Fintech
28102158,295355210,Ideon,vericred.com,B2B Insurtech,Colin Tobias <colin@sempervirensvc.com>,Not Active,40130000.0,Fintech
28325198,127370760,Proximity,proximity.space,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,1130000.0,Enterprise Software
28325223,120603552,Feel,myfeel.co,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,11820000.0,Healthcare
26911092,74999225,Donut,donut.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,12520000.0,Enterprise Software
15987851,149471498,Carrot Fertility,get-carrot.com,Women's Health,Colin Tobias <colin@sempervirensvc.com>,Portfolio,103840000.0,Healthcare
18772299,282325161,Pinwheel,pinwheelapi.com,Financial Infrastructure,Colin Tobias <colin@sempervirensvc.com>,Portfolio,70000000.0,Fintech
17451847,222021296,Rightfoot,rightfoot.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Portfolio,4550000.0,Fintech
19063645,220499651,Mathison,mathison.io,DEI,Colin Tobias <colin@sempervirensvc.com>,Portfolio,30180000.0,Enterprise Software
26207550,39079808,Worklete,worklete.com,MSK,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,7140000.0,Healthcare
27274947,2886710,Comparably,comparably.com,Employee Engagement,Robby Peters <robby@sempervirensvc.com>,Not Active,19550000.0,Enterprise Software
27077520,203275451,Anvl,anvl.com,Productivity Tools,Colin Tobias <colin@sempervirensvc.com>,Not Active,3090000.0,Enterprise Software
26207557,205512521,Onramp,onramp.io,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,280000.0,Enterprise Software
25828615,144273981,Upflex,upflex.com,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,35730000.0,Enterprise Software
26466164,116046784,Fetcher,fetcher.ai,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,37450000.0,Enterprise Software
15966943,223919199,MainStreet,mainstreet.us,Business FP&A,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Fintech
26818798,197482484,PTO Exchange,ptoexchange.com,Compensation Management,Colin Tobias <colin@sempervirensvc.com>,Not Active,10910000.0,Enterprise Software
26771902,164758200,WatchTower,watchtowerbenefits.com,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Enterprise Software
26241843,263128470,Prospr,prosprhealth.com,"Wellness (mediation, Fitness, Etc)",Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
26207587,1688070,Lingo Live,lingolive.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,8670000.0,Enterprise Software
17458984,164018368,Realworld,realworldplaybook.com,Personal Finance,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,7000000.0,Fintech
26153079,1737294,Bryq,bryq.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,4840000.0,Enterprise Software
19760424,261994448,Empath,empath.net,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
17976614,1597581,Caretribe,caretribe.com,Caregiving & Aging,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
18840585,224174340,TiLT,ourtilt.com,Benefits Administration,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,35600000.0,Enterprise Software
17766584,71590802,Proxy,proxy.com,Compliance & Security,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,53450000.0,Enterprise Software
17879151,208432722,Crosschq,crosschq.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,32730000.0,Enterprise Software
22677424,224612806,Vouch Insurance,vouch.us,B2B Insurtech,Colin Tobias <colin@sempervirensvc.com>,Not Active,167730000.0,Fintech
25483017,224617330,Goodpath,goodpath.com,Gut Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,11360000.0,Healthcare
25483010,124906793,Goodera,goodera.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,23840000.0,Enterprise Software
25360404,204064334,JobKred,jobkred.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
25231859,1781220,LearnLux,learnlux.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,26150000.0,Fintech
24922626,129731775,Via.work,via.work,Core HR,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
25361398,262381889,HelloBetter,hellobetter.de,Behavioral Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,34000000.0,Healthcare
25441173,223172754,EnterMedicare,entermedicare.com,Medicare,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
17568025,279262730,Plume,getplume.co,Speciality Telemedicine,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,34550000.0,Healthcare
24662312,263551860,Secure,getsecure.us,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Fintech
23760695,116945685,TWOSENSE.AI,twosense.ai,Compliance & Security,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,6360000.0,Enterprise Software
23947562,1803153,Bizly,bizly.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Tracking,16730000.0,Enterprise Software
23931060,137592353,Sounding Board,soundingboardinc.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,40890000.0,Enterprise Software
18542941,261994588,Rain,rain.us,Earned Wage Access,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,139640000.0,Fintech
17164498,1747026,Gloat.com,gloat.com,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Not Active,170940000.0,Enterprise Software
16116980,224617089,Cerebrae,cerebrae.com,VBC Enablement,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
16116973,118760636,Pilot,pilot.co,Business FP&A,Colin Tobias <colin@sempervirensvc.com>,Not Active,6200000.0,Fintech
17024869,260471509,Almanac,almanac.io,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
16835493,225204573,Stride Leadership,stride.inc,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
16753589,118305835,Avatao,avatao.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,2140000.0,Enterprise Software
17228835,123930947,Parabol,parabol.co,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,10910000.0,Enterprise Software
17189401,262376769,Brella Insurance,joinbrella.com,B2B Insurtech,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,18180000.0,Enterprise Software
17738149,205502327,Prelude Institute,preludeinstitute.com,Compliance & Security,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
18152831,220091343,Headway,headway.co,Behavioral Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,297270000.0,Healthcare
19846350,224661104,Challenger Finance,getchallenger.com,Personal Finance,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,210000.0,Fintech
18848407,258478970,Omnipresent,omnipresent.group,Core HR,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
20194857,161812347,"Oshi Health, Inc.",oshihealth.com,Gut Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,105910000.0,Healthcare
20153889,263535472,Withyourtribe,withyourtribe.com,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
23906708,1768638,Admit Me,admit.me,Interview Tech,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
22690272,263153646,Sibly,sibly.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
23760688,1755770,KINETIC,wearkinetic.com,MSK,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,23700000.0,Healthcare
18376519,1621333,ClauseMatch,clausematch.com,Compliance & Security,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,26140000.0,Enterprise Software
20661637,138819570,Curai Health,curaihealth.com,Clinical AI,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,34730000.0,Healthcare
20157086,224016831,GreenLight Workforce Solutions,greenlight.ai,1099 Infrastructure,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
20098907,262459150,Shift One,shiftone.net,Performance Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,7450000.0,Enterprise Software
17029680,148155307,Hallo,hallothere.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,1230000.0,Enterprise Software
20123739,210543823,Flockjay,flockjay.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,12850000.0,Enterprise Software
20194974,262915056,Rally Video,rally.video,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,150000.0,Enterprise Software
17585395,262803509,Brightline,hellobrightline.com,Behavioral Health,Colin Tobias <colin@sempervirensvc.com>,Portfolio,"",Healthcare
17033519,124407971,Gennev,gennev.com,Women's Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,4090000.0,Healthcare
19839855,1727824,Upright Technologies,uprightpose.com,MSK,Colin Tobias <colin@sempervirensvc.com>,Not Active,12640000.0,Healthcare
19626241,122026463,Yumi,helloyumi.com,Nutrition & Weight Loss,Colin Tobias <colin@sempervirensvc.com>,Not Active,90090000.0,Healthcare
19094687,75000151,Bambee,bambee.com,SMB Enterprise Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,57270000.0,Enterprise Software
19455214,262867593,Toucan,toucan.events,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
17568024,123455416,Cloverleaf.me,cloverleaf.me,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,16050000.0,Enterprise Software
19326810,123930711,EARNEDCARD,earnedcard.com,Earned Wage Access,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Fintech
19346673,157663651,MixR,mixr.net,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,5000000.0,Enterprise Software
19346517,262864162,Chill Anywhere,chillanywhere.com,"Wellness (mediation, Fitness, Etc)",Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
17349282,156980760,Happeo,happeo.com,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,41820000.0,Enterprise Software
18088783,220547046,Argyle,argyle.com,Payroll,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,84180000.0,Fintech
18876219,205503387,Retorio,retorio.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,11000000.0,Enterprise Software
19068067,136988680,Additor,additor.io,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,2730000.0,Enterprise Software
18772039,164738414,LEADx,leadx.org,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
18786171,1817135,Long Game,longgame.co,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,11770000.0,Fintech
18309082,220163587,Privacy Dynamics,privacydynamics.io,Compliance & Security,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
17458898,212193123,Harness Wealth,harnesswealth.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,36360000.0,Fintech
18770024,222330794,Performetry,performetry.ai,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,1250000.0,Enterprise Software
18497665,262011627,AccessLoans1,accessloans.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Fintech
18085273,1755362,PowerToFly,powertofly.com,DEI,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,20450000.0,Enterprise Software
18307741,262535087,Talentdrop,talentdrop.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,1910000.0,Enterprise Software
17585306,223182578,Contra,contra.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Tracking,40450000.0,Enterprise Software
17450848,126385198,Forage,theforage.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Portfolio,33500000.0,Enterprise Software
15987850,117846582,Shift,shift.org,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Portfolio,5910000.0,Enterprise Software
17458989,224197799,Northstar,northstarmoney.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,36650000.0,Fintech
17012807,220264399,SmylenHQ,smylen.com,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>,Tracking,2270000.0,Enterprise Software
17164446,127369715,KettleSpace,kettlespace.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
17030836,1647006,Blueboard,blueboard.com,Compensation Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,10350000.0,Enterprise Software
17490868,220442158,a)plan coaching,a-plancoaching.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,230000.0,Enterprise Software
17331525,222180523,Parento,parentoleave.com,Benefits Administration,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,4090000.0,Enterprise Software
17452083,262763881,Figure,withfigure.com,Compensation Management,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Enterprise Software
17452029,220299051,Pocket Recruiter,pocketrecruiter.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
17164477,262679715,actualized.io,actualized.io,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
17030368,223820600,Orgnostic,orgnostic.com,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,5320000.0,Enterprise Software
15966747,262598717,Try Sparrow,trysparrow.com,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>,Not Active,18180000.0,Enterprise Software
17014703,2178801,MentorCloud,mentorcloud.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,2840000.0,Enterprise Software
16865158,220547671,Cherry,startcherry.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,1050000.0,Enterprise Software
16417656,224208171,Uno Health,unohealth.com,Medicare,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
15984586,220044285,Deel,deel.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Not Active,617860000.0,""
15966738,143638306,Pilot.com,pilot.com,SMB Enterprise Tools,Colin Tobias <colin@sempervirensvc.com>,Not Active,143910000.0,Enterprise Software
16116976,150131691,Truework,truework.com,Business FP&A,Colin Tobias <colin@sempervirensvc.com>,Not Active,108090000.0,Fintech
15987873,1818440,Ladder,ladderlife.com,Consumer Insurtech,Colin Tobias <colin@sempervirensvc.com>,Portfolio,178230000.0,Fintech
